DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:185| --- TOTAL Frames size:   686376
DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:186| ---------------------------------------
INFO    | 2017-10-11 16:00:38,941 | mqtt_performance_tester.analyze_with_dup:268| [E2E Latency]  MIN: 0.6842868328094482 AVG:0.18837748682996625 MAX:59.75377893447876
DEBUG   | 2017-10-11 16:00:40,721 | mqtt_performance_tester.analyze_with_dup:53 | Search data in 2127715 line of strings
DEBUG   | 2017-10-11 16:00:41,056 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:41,192 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:41,192 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:41,193 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:163| ---------------------------------------
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:164| Detected 2668 MQTT packets
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:165| ---------------------------------------
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:167| --- n. 613 of MQTT msg: Connect Ack  
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:167| --- n. 510 of MQTT msg: Publish Message  
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:167| --- n. 546 of MQTT msg: Publish Ack  
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:167| --- n. 499 of MQTT msg: Disconnect Req  
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Connect Command  
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:168| ---------------------------------------
DEBUG   | 2017-10-11 16:00:42,894 | mqtt_performance_tester.analyze_with_dup:169| --- 2668 TOTAL MQTT msg exchanged 
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:170| ---------------------------------------
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:171| --- Total Message:       13269
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:172| --- N.Frames:            13269 
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:173| --- TCP Message:         5468 
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:174| --- MQTT Message:        2668
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:175| --- UDP Message:         0
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:176| --- OTHER Message:       5137
DEBUG   | 2017-10-11 16:00:42,895 | mqtt_performance_tester.analyze_with_dup:177| ---------------------------------------
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:178| --- TCP  packets size:   93614
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:179| --- MQTT TCP size:       163728
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:180| --- TCP + TCP:MQTT size: 257342
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:181| --- MQTT payload size:   154102
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:182| --- UPD packets size:    0
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:183| --- OTHERS packets size: 0
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:184| --- TCP+UDP+OTHER size:  257342
DEBUG   | 2017-10-11 16:00:42,903 | mqtt_performance_tester.analyze_with_dup:185| --- TOTAL Frames size:   838539
DEBUG   | 2017-10-11 16:00:42,904 | mqtt_performance_tester.analyze_with_dup:186| ---------------------------------------
INFO    | 2017-10-11 16:00:42,989 | mqtt_performance_tester.analyze_with_dup:268| [E2E Latency]  MIN: 0.6958069801330566 AVG:0.24703392816914455 MAX:61.339378118515015
DEBUG   | 2017-10-11 16:00:45,071 | mqtt_performance_tester.analyze_with_dup:53 | Search data in 2411802 line of strings
DEBUG   | 2017-10-11 16:00:46,337 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:46,631 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:46,632 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:46,654 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:46,674 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:46,928 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:47,355 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:47,586 | mqtt_performance_tester.analyze_with_dup:163| ---------------------------------------
DEBUG   | 2017-10-11 16:00:47,586 | mqtt_performance_tester.analyze_with_dup:164| Detected 2729 MQTT packets
DEBUG   | 2017-10-11 16:00:47,586 | mqtt_performance_tester.analyze_with_dup:165| ---------------------------------------
DEBUG   | 2017-10-11 16:00:47,586 | mqtt_performance_tester.analyze_with_dup:167| --- n. 647 of MQTT msg: Connect Ack  
